id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401404111,Texas Tech,43,Kansas,28,teamrankings,63.5,-3.5,Texas Tech -3.5,,,,
401415029,Bowling Green,34,Marshall,31,Bovada,50.0,17.0,Marshall -17.0,18.5,53.5,500,-750
401415029,Bowling Green,34,Marshall,31,William Hill (New Jersey),50,17,Marshall -17,,,,
401415029,Bowling Green,34,Marshall,31,consensus,50,17,Marshall -17,,,,
401415029,Bowling Green,34,Marshall,31,teamrankings,50,17,Marshall -17,,,,
401426339,Marshall,28,Gardner-Webb,7,William Hill (New Jersey),56,-31,Marshall -31,,,,
401426339,Marshall,28,Gardner-Webb,7,consensus,56,-31,Marshall -31,,,,
401426347,Marshall,13,Louisiana,23,Bovada,45.0,-9.5,Marshall -9.5,-7.5,47.5,-310,255
401426347,Marshall,13,Louisiana,23,William Hill (New Jersey),45,-10.5,Marshall -10.5,,,,
401426347,Marshall,13,Louisiana,23,consensus,45,-10.5,Marshall -10.5,,,,
401426347,Marshall,13,Louisiana,23,teamrankings,45.5,-10.5,Marshall -10.5,,,,
401426355,James Madison,12,Marshall,26,Bovada,48.5,-9.5,James Madison -9.5,-12.5,55.0,-340,270
401426355,James Madison,12,Marshall,26,William Hill (New Jersey),50.5,-12.5,James Madison -12.5,,,,
401426355,James Madison,12,Marshall,26,consensus,48.5,-9.5,James Madison -9.5,,,,
401426355,James Madison,12,Marshall,26,teamrankings,48.5,-9.5,James Madison -9.5,,,,
401426362,Marshall,13,Coastal Carolina,24,Bovada,54.0,-2.5,Marshall -2.5,-2.0,55.0,-140,120
401426362,Marshall,13,Coastal Carolina,24,William Hill (New Jersey),54,-2.5,Marshall -2.5,,,,
401426362,Marshall,13,Coastal Carolina,24,consensus,54,-2.5,Marshall -2.5,,,,
401426362,Marshall,13,Coastal Carolina,24,teamrankings,54,-2.5,Marshall -2.5,,,,
401426373,Marshall,28,Appalachian State,21,Bovada,47.5,2.0,Appalachian State -2.0,0.0,46.0,-110,-110
401426376,Appalachian State,27,Old Dominion,14,Bovada,50.5,-16.0,Appalachian State -16.0,-14.5,52.0,-750,500
401426376,Appalachian State,27,Old Dominion,14,William Hill (New Jersey),50.5,-16,Appalachian State -16,,,,
401426376,Appalachian State,27,Old Dominion,14,consensus,50.5,-16,Appalachian State -16,,,,
401426376,Appalachian State,27,Old Dominion,14,teamrankings,50.5,-16.5,Appalachian State -16.5,,,,
401423438,Duquesne,33,Wagner,0,William Hill (New Jersey),50.5,-20,Duquesne -20,,,,
401424411,Monmouth,24,Stony Brook,21,Caesars Sportsbook (Colorado),62.5,-14.5,Monmouth -14.5,,,,
401418602,Harvard,14,Yale,19,William Hill (New Jersey),52.5,-1.5,Harvard -1.5,,,,
401418602,Harvard,14,Yale,19,consensus,52.5,-1.5,Harvard -1.5,,,,
401423432,Merrimack,23,St Francis (PA),52,William Hill (New Jersey),47.5,9,St Francis (PA) -9,,,,
401421145,VMI,22,The Citadel,26,William Hill (New Jersey),43.5,3.5,The Citadel -3.5,,,,
401421145,VMI,22,The Citadel,26,consensus,42.5,3.5,The Citadel -3.5,,,,
401403955,Vanderbilt,31,Florida,24,Bovada,58.5,14.0,Florida -14.0,14.5,57.5,425,-600
401403955,Vanderbilt,31,Florida,24,William Hill (New Jersey),58,14,Florida -14,,,,
401403955,Vanderbilt,31,Florida,24,consensus,58,14,Florida -14,,,,
401403955,Vanderbilt,31,Florida,24,teamrankings,58,14,Florida -14,,,,
401423151,Davidson,24,Dayton,23,William Hill (New Jersey),58.5,-8.5,Davidson -8.5,,,,
401405146,Michigan State,31,Indiana,39,Bovada,47.0,-12.5,Michigan State -12.5,-11.5,46.5,-400,300
401405146,Michigan State,31,Indiana,39,William Hill (New Jersey),47.5,-12,Michigan State -12,,,,
401405146,Michigan State,31,Indiana,39,consensus,47.5,-12,Michigan State -12,,,,
401405146,Michigan State,31,Indiana,39,teamrankings,47,-12,Michigan State -12,,,,
401415260,San Diego State,43,San José State,27,Bovada,41.0,2.5,San José State -2.5,2.0,39.5,,-120
401415260,San Diego State,43,San José State,27,William Hill (New Jersey),41,2,San José State -2,,,,
401415260,San Diego State,43,San José State,27,consensus,41.5,2,San José State -2,,,,
401415260,San Diego State,43,San José State,27,teamrankings,41,2.5,San José State -2.5,,,,
401403938,Vanderbilt,27,South Carolina,38,Bovada,49.0,6.5,South Carolina -6.5,7.0,49.5,250,-300
401403938,Vanderbilt,27,South Carolina,38,William Hill (New Jersey),49,6.5,South Carolina -6.5,,,,
401403938,Vanderbilt,27,South Carolina,38,consensus,49,6.5,South Carolina -6.5,,,,
401403938,Vanderbilt,27,South Carolina,38,teamrankings,49,6.5,South Carolina -6.5,,,,
401413263,UC Davis,43,Idaho State,3,William Hill (New Jersey),56,-28,UC Davis -28,,,,
401413263,UC Davis,43,Idaho State,3,consensus,56,-28,UC Davis -28,,,,
401423923,Texas Southern,14,Jackson State,41,William Hill (New Jersey),51.5,23.5,Jackson State -23.5,,,,
401423923,Texas Southern,14,Jackson State,41,consensus,51.5,23.5,Jackson State -23.5,,,,
401425426,Tennessee State,0,Southeast Missouri State,42,William Hill (New Jersey),50.5,11,Southeast Missouri State -11,,,,
401425426,Tennessee State,0,Southeast Missouri State,42,consensus,50.5,11.5,Southeast Missouri State -11.5,,,,
401415195,Dartmouth,30,Brown,7,William Hill (New Jersey),50.5,-10.5,Dartmouth -10.5,,,,
401422986,Bucknell,24,Marist,13,William Hill (New Jersey),42.5,-8,Bucknell -8,,,,
401423417,Stetson,42,Presbyterian College,21,William Hill (New Jersey),56,-20.5,Stetson -20.5,,,,
401425421,Mississippi Valley State,27,Prairie View,7,William Hill (New Jersey),50,19.5,Prairie View -19.5,,,,
401418844,Indiana State,7,Missouri State,24,William Hill (New Jersey),49,10.5,Missouri State -10.5,,,,
401421115,Valparaiso,0,Drake,24,William Hill (New Jersey),48.5,-7.5,Valparaiso -7.5,,,,
401421136,Western Carolina,32,Chattanooga,29,William Hill (New Jersey),58.5,7.5,Chattanooga -7.5,,,,
401420831,South Dakota,14,Northern Iowa,58,William Hill (New Jersey),47,5,Northern Iowa -5,,,,
401425518,Delaware State,7,Campbell,34,William Hill (New Jersey),51,18,Campbell -18,,,,
401404039,Arizona,20,Washington State,31,Bovada,63.0,4.0,Washington State -4.0,4.5,63.0,155,-180
401404039,Arizona,20,Washington State,31,William Hill (New Jersey),63,4,Washington State -4,,,,
401404039,Arizona,20,Washington State,31,consensus,63,4,Washington State -4,,,,
401404039,Arizona,20,Washington State,31,teamrankings,63,4,Washington State -4,,,,
401404040,Arizona State,7,Oregon State,31,Bovada,53.5,7.5,Oregon State -7.5,7.0,55.0,255,-310
401404040,Arizona State,7,Oregon State,31,William Hill (New Jersey),53.5,7,Oregon State -7,,,,
401404040,Arizona State,7,Oregon State,31,consensus,53.5,7.5,Oregon State -7.5,,,,
401404040,Arizona State,7,Oregon State,31,teamrankings,53.5,7.5,Oregon State -7.5,,,,
401420805,Tennessee Tech,20,North Carolina Central,22,William Hill (New Jersey),60.5,2.5,North Carolina Central -2.5,,,,
401411167,Louisville,25,NC State,10,Bovada,43.0,-4.0,Louisville -4.0,-5.5,47.0,-150,130
401411167,Louisville,25,NC State,10,William Hill (New Jersey),43,-4,Louisville -4,,,,
401411167,Louisville,25,NC State,10,consensus,43,-4,Louisville -4,,,,
401411167,Louisville,25,NC State,10,teamrankings,43,-4,Louisville -4,,,,
401405144,Maryland,30,Ohio State,43,Bovada,62.5,26.5,Ohio State -26.5,27.5,63.5,1325,-6000
401405144,Maryland,30,Ohio State,43,William Hill (New Jersey),62.5,26,Ohio State -26,,,,
401405144,Maryland,30,Ohio State,43,consensus,62.5,26,Ohio State -26,,,,
401405144,Maryland,30,Ohio State,43,teamrankings,62.5,26.5,Ohio State -26.5,,,,
401411172,North Carolina,27,NC State,30,Bovada,56.5,-6.5,North Carolina -6.5,-6.0,56.5,-250,210
401411172,North Carolina,27,NC State,30,William Hill (New Jersey),56,-5,North Carolina -5,,,,
401411172,North Carolina,27,NC State,30,consensus,56,-6.5,North Carolina -6.5,,,,
401411172,North Carolina,27,NC State,30,teamrankings,56,-6.5,North Carolina -6.5,,,,
401415261,Wyoming,17,Boise State,20,Bovada,44.5,14.5,Boise State -14.5,12.5,44.5,360,-500
401415261,Wyoming,17,Boise State,20,William Hill (New Jersey),44.5,14.5,Boise State -14.5,,,,
401415261,Wyoming,17,Boise State,20,consensus,44.5,14.5,Boise State -14.5,,,,
401415261,Wyoming,17,Boise State,20,teamrankings,44.5,14.5,Boise State -14.5,,,,
401403961,Missouri,29,Arkansas,27,William Hill (New Jersey),55,3,Arkansas -3,,,,
401403961,Missouri,29,Arkansas,27,consensus,55.5,3.5,Arkansas -3.5,,,,
401403961,Missouri,29,Arkansas,27,teamrankings,55.5,3,Arkansas -3,,,,
401403961,Missouri,29,Arkansas,27,Bovada,55.5,3.0,Arkansas -3.0,3.0,55.0,135,-160
401418782,Abilene Christian,28,Lamar,14,Bovada,50.5,-16.0,Abilene Christian -16.0,-16.5,50.5,,
401418782,Abilene Christian,28,Lamar,14,William Hill (New Jersey),50.5,-17,Abilene Christian -17,,,,
401418782,Abilene Christian,28,Lamar,14,consensus,50.5,-16.5,Abilene Christian -16.5,,,,
401420870,Sam Houston State,17,Stephen F. Austin,16,William Hill (New Jersey),54,-6,Sam Houston State -6,,,,
401420870,Sam Houston State,17,Stephen F. Austin,16,consensus,54,-6.5,Sam Houston State -6.5,,,,
401420874,Southern Utah,38,Stephen F. Austin,41,William Hill (New Jersey),46,4.5,Stephen F. Austin -4.5,,,,
401420874,Southern Utah,38,Stephen F. Austin,41,consensus,46,4.5,Stephen F. Austin -4.5,,,,
401420879,Southern Utah,40,Tarleton State,42,William Hill (New Jersey),58.5,-2.5,Southern Utah -2.5,,,,
401420879,Southern Utah,40,Tarleton State,42,consensus,58.5,-2.5,Southern Utah -2.5,,,,
401404042,Washington,54,Colorado,7,Bovada,60.0,-30.0,Washington -30.0,-30.5,63.0,,
401404042,Washington,54,Colorado,7,William Hill (New Jersey),60.5,-30.5,Washington -30.5,,,,
401404042,Washington,54,Colorado,7,consensus,60.5,-30.5,Washington -30.5,,,,
401404042,Washington,54,Colorado,7,teamrankings,61.5,-30.5,Washington -30.5,,,,
401418787,Abilene Christian,21,Southern Utah,18,William Hill (New Jersey),53.5,-7,Abilene Christian -7,,,,
401420867,Lamar,24,Nicholls,17,William Hill (New Jersey),59,7.5,Nicholls -7.5,,,,
401420875,Stephen F. Austin,41,Tarleton State,24,William Hill (New Jersey),62,-7,Stephen F. Austin -7,,,,
401420875,Stephen F. Austin,41,Tarleton State,24,consensus,62,-7.5,Stephen F. Austin -7.5,,,,
401404048,Colorado,21,Utah,63,Bovada,52.0,30.0,Utah -30.0,30.0,,,
401404048,Colorado,21,Utah,63,William Hill (New Jersey),52,30,Utah -30,,,,
401404048,Colorado,21,Utah,63,consensus,52,29.5,Utah -29.5,,,,
401404048,Colorado,21,Utah,63,teamrankings,52,30,Utah -30,,,,
401418791,Abilene Christian,21,Stephen F. Austin,24,William Hill (New Jersey),58.5,-8.5,Abilene Christian -8.5,,,,
401418790,Sam Houston State,28,Abilene Christian,45,William Hill (New Jersey),39.5,-8,Sam Houston State -8,,,,
401420868,McNeese,24,Lamar,20,William Hill (New Jersey),57,-14.5,McNeese -14.5,,,,
401420872,Sam Houston State,7,Southern Utah,17,William Hill (New Jersey),49,-11,Sam Houston State -11,,,,
401403954,Texas A&M,20,UMass,3,Bovada,46.0,-32.0,Texas A&M -32.0,-34.0,50.0,,
401403954,Texas A&M,20,UMass,3,William Hill (New Jersey),45,-32,Texas A&M -32,,,,
401403954,Texas A&M,20,UMass,3,consensus,46,-32,Texas A&M -32,,,,
401403954,Texas A&M,20,UMass,3,teamrankings,46,-32,Texas A&M -32,,,,
401404117,West Virginia,31,Kansas State,48,Bovada,54.5,8.5,Kansas State -8.5,7.5,55.0,240,-290
401404117,West Virginia,31,Kansas State,48,William Hill (New Jersey),54.5,8,Kansas State -8,,,,
401404117,West Virginia,31,Kansas State,48,consensus,54.5,8,Kansas State -8,,,,
401404117,West Virginia,31,Kansas State,48,teamrankings,54.5,8,Kansas State -8,,,,
401404116,Kansas,14,Texas,55,Bovada,63.5,9.0,Texas -9.0,9.0,64.5,275,-350
401404116,Kansas,14,Texas,55,William Hill (New Jersey),63.5,9,Texas -9,,,,
401404116,Kansas,14,Texas,55,consensus,63.5,9,Texas -9,,,,
401404116,Kansas,14,Texas,55,teamrankings,63.5,9,Texas -9,,,,
401404041,California,27,Stanford,20,Bovada,45.5,-5.0,California -5.0,-5.5,46.5,-220,180
401404041,California,27,Stanford,20,William Hill (New Jersey),46,-5,California -5,,,,
401404041,California,27,Stanford,20,consensus,46,-5,California -5,,,,
401404041,California,27,Stanford,20,teamrankings,46,-5,California -5,,,,
401403953,South Carolina,63,Tennessee,38,Bovada,67.0,23.0,Tennessee -23.0,21.0,66.5,950,-2000
401403953,South Carolina,63,Tennessee,38,William Hill (New Jersey),67,22.5,Tennessee -22.5,,,,
401403953,South Carolina,63,Tennessee,38,consensus,67,22.5,Tennessee -22.5,,,,
401403953,South Carolina,63,Tennessee,38,teamrankings,66.5,22.5,Tennessee -22.5,,,,
401403952,Missouri,45,New Mexico State,14,Bovada,46.5,-29.0,Missouri -29.0,-27.5,47.0,,
401403952,Missouri,45,New Mexico State,14,William Hill (New Jersey),46.5,-29,Missouri -29,,,,
401403952,Missouri,45,New Mexico State,14,consensus,46.5,-29,Missouri -29,,,,
401403952,Missouri,45,New Mexico State,14,teamrankings,46.5,-29,Missouri -29,,,,
401404044,UCLA,45,USC,48,Bovada,77.5,2.0,USC -2.0,3.0,73.5,135,-160
401404044,UCLA,45,USC,48,William Hill (New Jersey),77.5,2.5,USC -2.5,,,,
401404044,UCLA,45,USC,48,consensus,77.5,2.5,USC -2.5,,,,
401404044,UCLA,45,USC,48,teamrankings,76.5,2.5,USC -2.5,,,,
401404043,Oregon,20,Utah,17,Bovada,61.5,-1.0,Oregon -1.0,-2.5,62.0,-115,-105
401404043,Oregon,20,Utah,17,William Hill (New Jersey),61.5,-1,Oregon -1,,,,
401404043,Oregon,20,Utah,17,consensus,61.5,-1,Oregon -1,,,,
401404043,Oregon,20,Utah,17,teamrankings,60,2.5,Utah -2.5,,,,
401404045,Arizona,38,Arizona State,35,Bovada,66.5,-4.5,Arizona -4.5,-4.0,64.0,-195,165
401404045,Arizona,38,Arizona State,35,William Hill (New Jersey),66.5,-4,Arizona -4,,,,
401404045,Arizona,38,Arizona State,35,consensus,66.5,-4,Arizona -4,,,,
401404045,Arizona,38,Arizona State,35,teamrankings,66.5,-4,Arizona -4,,,,
401404144,UMass,7,Army,44,Bovada,45.5,20.0,Army -20.0,,45.0,775,-1500
401404144,UMass,7,Army,44,William Hill (New Jersey),45.5,20,Army -20,,,,
401404144,UMass,7,Army,44,consensus,45,20,Army -20,,,,
401404144,UMass,7,Army,44,teamrankings,45.5,20,Army -20,,,,
401403960,Kentucky,26,Louisville,13,Bovada,42.5,-3.5,Kentucky -3.5,-3.5,42.5,-175,150
401403960,Kentucky,26,Louisville,13,William Hill (New Jersey),42.5,-3.5,Kentucky -3.5,,,,
401403960,Kentucky,26,Louisville,13,consensus,42.5,-3.5,Kentucky -3.5,,,,
401403960,Kentucky,26,Louisville,13,teamrankings,42.5,-3.5,Kentucky -3.5,,,,
401403964,Vanderbilt,0,Tennessee,56,Bovada,64.0,14.0,Tennessee -14.0,,66.0,400,-575
401403964,Vanderbilt,0,Tennessee,56,William Hill (New Jersey),64,14,Tennessee -14,,,,
401403964,Vanderbilt,0,Tennessee,56,consensus,64,14,Tennessee -14,,,,
401403964,Vanderbilt,0,Tennessee,56,teamrankings,63.5,14,Tennessee -14,,,,
401404133,USC,38,Notre Dame,27,Bovada,63.0,-4.0,USC -4.0,-5.0,63.0,-230,190
401404133,USC,38,Notre Dame,27,William Hill (New Jersey),62.5,-4.5,USC -4.5,,,,
401404133,USC,38,Notre Dame,27,consensus,62.5,-4.5,USC -4.5,,,,
401404133,USC,38,Notre Dame,27,teamrankings,63.5,-4,USC -4,,,,
401404121,Kansas State,47,Kansas,27,Bovada,63.0,-12.5,Kansas State -12.5,-11.5,63.0,-480,350
401404121,Kansas State,47,Kansas,27,William Hill (New Jersey),62,-12,Kansas State -12,,,,
401404121,Kansas State,47,Kansas,27,consensus,62,-12,Kansas State -12,,,,
401404121,Kansas State,47,Kansas,27,teamrankings,62,-11.5,Kansas State -11.5,,,,
401404051,Washington State,33,Washington,51,Bovada,60.0,2.5,Washington -2.5,2.5,59.0,110,-130
401404051,Washington State,33,Washington,51,William Hill (New Jersey),60,2.5,Washington -2.5,,,,
401404051,Washington State,33,Washington,51,consensus,60,2.5,Washington -2.5,,,,
401404051,Washington State,33,Washington,51,teamrankings,60,2,Washington -2,,,,
401404049,Stanford,26,BYU,35,Bovada,58.0,6.5,BYU -6.5,7.0,58.0,210,-250
401404049,Stanford,26,BYU,35,William Hill (New Jersey),57.5,6.5,BYU -6.5,,,,
401404049,Stanford,26,BYU,35,consensus,57.5,6.5,BYU -6.5,,,,
401404049,Stanford,26,BYU,35,teamrankings,57.5,6,BYU -6,,,,
401462517,Stephen F. Austin,41,Abilene Christian,38,William Hill (New Jersey),48.5,-4,Stephen F. Austin -4,,,,
401462517,Stephen F. Austin,41,Abilene Christian,38,consensus,48.5,-3.5,Stephen F. Austin -3.5,,,,
401462218,Northwestern State,36,Nicholls,33,William Hill (New Jersey),63.5,8,Nicholls -8,,,,
401462218,Northwestern State,36,Nicholls,33,consensus,63.5,8,Nicholls -8,,,,
401462513,Northwestern State,35,Lamar,27,William Hill (New Jersey),52.5,2,Lamar -2,,,,
401462228,Lamar,31,Southeastern Louisiana,47,William Hill (New Jersey),60.5,24.5,Southeastern Louisiana -24.5,,,,
401462228,Lamar,31,Southeastern Louisiana,47,consensus,60.5,24.5,Southeastern Louisiana -24.5,,,,
401462531,Southeastern Louisiana,23,Northwestern State,7,William Hill (New Jersey),66.5,-24,Southeastern Louisiana -24,,,,
401462219,Houston Christian,17,Nicholls,19,William Hill (New Jersey),61.5,7,Nicholls -7,,,,
401462219,Houston Christian,17,Nicholls,19,consensus,61.5,7,Nicholls -7,,,,
401462225,McNeese,27,Southeastern Louisiana,28,William Hill (New Jersey),61,18,Southeastern Louisiana -18,,,,
401462225,McNeese,27,Southeastern Louisiana,28,consensus,60.5,18,Southeastern Louisiana -18,,,,
401462216,Lamar,34,Houston Christian,37,William Hill (New Jersey),54.5,-1.5,Lamar -1.5,,,,
401462216,Lamar,34,Houston Christian,37,consensus,54.5,-1.5,Lamar -1.5,,,,
401462221,Houston Christian,10,Northwestern State,37,William Hill (New Jersey),65,-2.5,Houston Christian -2.5,,,,
401462217,Incarnate Word,48,McNeese,20,William Hill (New Jersey),70.5,-24.5,Incarnate Word -24.5,,,,
401462217,Incarnate Word,48,McNeese,20,consensus,70.5,-24.5,Incarnate Word -24.5,,,,
401462224,Nicholls,40,McNeese,35,William Hill (New Jersey),54.5,-2.5,Nicholls -2.5,,,,
401462224,Nicholls,40,McNeese,35,consensus,54.5,-2.5,Nicholls -2.5,,,,
401462519,Tarleton State,23,Abilene Christian,28,William Hill (New Jersey),53.5,4,Abilene Christian -4,,,,
401462519,Tarleton State,23,Abilene Christian,28,consensus,53.5,4,Abilene Christian -4,,,,
401462518,Tarleton State,21,Sam Houston State,40,William Hill (New Jersey),46,7.5,Sam Houston State -7.5,,,,
401462518,Tarleton State,21,Sam Houston State,40,consensus,46.5,7.5,Sam Houston State -7.5,,,,
401462226,Incarnate Word,73,Houston Christian,20,William Hill (New Jersey),65,-39,Incarnate Word -39,,,,
401462226,Incarnate Word,73,Houston Christian,20,consensus,65,-38.5,Incarnate Word -38.5,,,,
401462532,Nicholls,17,Southeastern Louisiana,40,William Hill (New Jersey),57.5,13.5,Southeastern Louisiana -13.5,,,,
401462532,Nicholls,17,Southeastern Louisiana,40,consensus,57.5,13.5,Southeastern Louisiana -13.5,,,,
401404115,Iowa State,10,Texas Tech,14,Bovada,47.0,-3.5,Iowa State -3.5,-3.5,48.0,-170,145
401404115,Iowa State,10,Texas Tech,14,William Hill (New Jersey),47.5,-3.5,Iowa State -3.5,,,,
401404115,Iowa State,10,Texas Tech,14,consensus,47.5,-3.5,Iowa State -3.5,,,,
401404115,Iowa State,10,Texas Tech,14,teamrankings,47.5,-3.5,Iowa State -3.5,,,,
401403947,Arkansas,42,Ole Miss,27,Bovada,68.0,0.0,Ole Miss -0.0,3.0,59.0,135,
401403947,Arkansas,42,Ole Miss,27,William Hill (New Jersey),68,0,Ole Miss -0,,,,
401403947,Arkansas,42,Ole Miss,27,consensus,68,1,Ole Miss -1,,,,
401403947,Arkansas,42,Ole Miss,27,teamrankings,67.5,0,Ole Miss -0,,,,
401404118,Oklahoma,28,Oklahoma State,13,Bovada,68.0,-7.0,Oklahoma -7.0,-6.5,64.5,-270,220
401404118,Oklahoma,28,Oklahoma State,13,William Hill (New Jersey),67.5,-7,Oklahoma -7,,,,
401404118,Oklahoma,28,Oklahoma State,13,consensus,67.5,-7,Oklahoma -7,,,,
401404118,Oklahoma,28,Oklahoma State,13,teamrankings,67.5,-7,Oklahoma -7,,,,
401404143,Army,34,Connecticut,17,Bovada,45.0,-10.0,Army -10.0,-10.0,43.5,-380,290
401404143,Army,34,Connecticut,17,William Hill (New Jersey),45,-10.5,Army -10.5,,,,
401404143,Army,34,Connecticut,17,consensus,45,-10.5,Army -10.5,,,,
401404143,Army,34,Connecticut,17,teamrankings,45,-10.5,Army -10.5,,,,
401404145,Army,,Navy,,Bovada,32.5,2,Navy -2,1.5,34.0,-130,110
401404165,Liberty,22,Virginia Tech,23,Bovada,46.0,-10.5,Liberty -10.5,-9.5,47.0,-360,280
401404165,Liberty,22,Virginia Tech,23,William Hill (New Jersey),46.5,-10.5,Liberty -10.5,,,,
401404165,Liberty,22,Virginia Tech,23,consensus,46.5,-10.5,Liberty -10.5,,,,
401404165,Liberty,22,Virginia Tech,23,teamrankings,46,-10.5,Liberty -10.5,,,,
401404132,Notre Dame,44,Boston College,0,Bovada,42.0,-20.0,Notre Dame -20.0,-21.5,47.0,-1600,800
401404132,Notre Dame,44,Boston College,0,William Hill (New Jersey),42,-20,Notre Dame -20,,,,
401404132,Notre Dame,44,Boston College,0,consensus,42,-20,Notre Dame -20,,,,
401404132,Notre Dame,44,Boston College,0,teamrankings,42,-20,Notre Dame -20,,,,
401405141,Minnesota,10,Iowa,13,Bovada,31.5,-2.0,Minnesota -2.0,-2.5,33.0,-130,110
401405141,Minnesota,10,Iowa,13,William Hill (New Jersey),31.5,-2,Minnesota -2,,,,
401405141,Minnesota,10,Iowa,13,consensus,31.5,-2,Minnesota -2,,,,
401405141,Minnesota,10,Iowa,13,teamrankings,31.5,-2,Minnesota -2,,,,
401405148,Iowa,17,Nebraska,24,Bovada,38.0,-10.5,Iowa -10.5,,38.0,-400,300
401405148,Iowa,17,Nebraska,24,William Hill (New Jersey),38,-10.5,Iowa -10.5,,,,
401405148,Iowa,17,Nebraska,24,consensus,38,-10.5,Iowa -10.5,,,,
401405148,Iowa,17,Nebraska,24,teamrankings,38,-10.5,Iowa -10.5,,,,
401405143,Purdue,17,Northwestern,9,Bovada,44.0,-17.0,Purdue -17.0,-18.0,48.0,-1100,650
401405143,Purdue,17,Northwestern,9,William Hill (New Jersey),44.5,-17.5,Purdue -17.5,,,,
